mois,region,authorType,depts,participants,refs,question,oui,non,vide,mots-cles,occurrences,type,link
janvier,Ile-de-France,,"75=143,77=35,78=67,91=31,92=68,93=18,94=35,95=26",423,423,Q5,no,no,no,"allocations=63,familiales=45,toutes=40,sociales=32,personnes=26,enfants=20,revenus=20,revoir=17,conditions=16,logement=15",294,ou,solo
janvier,Ile-de-France,,"75=143,77=35,78=67,91=31,92=68,93=18,94=35,95=26",423,423,Q6,no,no,no,"personnes=51,dépendance=27,protection=26,enfants=24,logement=21,sociale=20,charge=17,handicapés=17,retraite=17,familles=16",236,ou,solo
janvier,Ile-de-France,,"75=143,77=35,78=67,91=31,92=68,93=18,94=35,95=26",423,423,Q7,no,no,no,"aucune=36,éducation=23,justice=19,sécurité=16,personnes=15,recherche=14,retraite=13,l'éducation=13,education=12,transition=12",173,ou,solo
janvier,Ile-de-France,,"75=143,77=35,78=67,91=31,92=68,93=18,94=35,95=26",423,423,Q8,no,no,no,"dépenses=55,entreprises=37,france=36,retraite=35,français=34,produits=30,exemple=27,supprimer=27,fonctionnaires=25,salaires=25",331,ou,solo
janvier,Ile-de-France,Organisation à but non lucratif,"75=15,77=2,78=6,91=1,92=4,95=3",31,31,Q1,no,no,no,"plateformes=10,france=7,travailleurs=7,chaque=5,budget=5,fiscale=5,uberisés=5,citoyens=4,entreprises=4,internet=4",56,ou,solo
janvier,Ile-de-France,Organisation à but non lucratif,"75=15,77=2,78=6,91=1,92=4,95=3",31,31,Q2,no,no,no,"france=14,revenus=9,revenu=8,crédit=8,fiscale=7,sociale=7,emplois=7,citoyen=7,produits=7,français=7",81,ou,solo
janvier,Ile-de-France,Organisation à but non lucratif,"75=15,77=2,78=6,91=1,92=4,95=3",31,31,Q3,no,no,no,"produits=6,classes=4,moyennes=4,revenu=3,entreprises=3,première=3,nécessité=3,baisser=3,société=2,baisse=2",33,ou,solo
janvier,Ile-de-France,Organisation à but non lucratif,"75=15,77=2,78=6,91=1,92=4,95=3",31,31,Q4,no,no,no,"augmenter=11,travail=11,revoir=11,conditions=11,d'attribution=11,certaines=11,sociales=11,retraite=7,reculer=5,postes=4",93,ou,solo
janvier,Ile-de-France,Organisation à but non lucratif,"75=15,77=2,78=6,91=1,92=4,95=3",31,31,Q5,no,no,no,"sociales=6,travailleurs=3,logement=2,celles=2,beaucoup=2,allocation=2,diverses=2,revoir=2,d'indemnisation=2,réduire=2",25,ou,solo
janvier,Ile-de-France,Organisation à but non lucratif,"75=15,77=2,78=6,91=1,92=4,95=3",31,31,Q6,no,no,no,"logement=2,toutes=2,l'éducation=2,enfants=2,suppression=1,sociales=1,remplacer=1,revenu=1,couvrant=1,formation=1",14,ou,solo
janvier,Ile-de-France,Organisation à but non lucratif,"75=15,77=2,78=6,91=1,92=4,95=3",31,31,Q7,no,no,no,"possible=3,aucune=2,contre=2,augmenter=2,nombre=2,permettre=2,publics=2,momentanée=1,défavorisé=1,départ=1",18,ou,solo
janvier,Ile-de-France,Organisation à but non lucratif,"75=15,77=2,78=6,91=1,92=4,95=3",31,31,Q8,no,no,no,"publics=11,documents=10,exemple=8,citoyens=8,comptes=8,communes=7,collectivités=7,territoriales=7,supprimer=6,france=6",78,ou,solo
janvier,Ile-de-France,Élu / élue et Institution,"75=5,77=10,78=20,91=5,92=10,94=4,95=2",56,56,Q1,no,no,no,"dépenses=19,chaque=15,budget=11,l'état=9,donner=7,l'argent=7,france=7,recettes=6,citoyens=5,répartition=5",91,ou,solo
janvier,Ile-de-France,Élu / élue et Institution,"75=5,77=10,78=20,91=5,92=10,94=4,95=2",56,56,Q2,no,no,no,"revenus=28,revenu=15,supprimer=13,fiscale=12,entreprises=12,français=9,travail=9,fiscales=8,exemple=7,france=7",120,ou,solo
janvier,Ile-de-France,Élu / élue et Institution,"75=5,77=10,78=20,91=5,92=10,94=4,95=2",56,56,Q3,no,no,no,"revenu=8,baisser=5,produits=5,doivent=4,revenus=4,supprimer=4,notamment=3,foncière=3,charges=3,service=3",42,ou,solo
janvier,Ile-de-France,Élu / élue et Institution,"75=5,77=10,78=20,91=5,92=10,94=4,95=2",56,56,Q4,no,no,no,"sociales=35,revoir=32,conditions=31,d'attribution=31,certaines=31,augmenter=25,travail=24,retraite=21,reculer=20,fiscale=3",253,ou,solo
janvier,Ile-de-France,Élu / élue et Institution,"75=5,77=10,78=20,91=5,92=10,94=4,95=2",56,56,Q5,no,no,no,"allocations=13,personnes=8,toutes=8,sociales=7,familiales=7,doivent=6,donner=6,formation=5,social=5,personne=4",69,ou,solo
janvier,Ile-de-France,Élu / élue et Institution,"75=5,77=10,78=20,91=5,92=10,94=4,95=2",56,56,Q6,no,no,no,"personnes=9,sociale=4,l'enfance=3,protection=3,retraite=3,logement=3,france=3,dépendance=3,revenus=3,certains=3",37,ou,solo
janvier,Ile-de-France,Élu / élue et Institution,"75=5,77=10,78=20,91=5,92=10,94=4,95=2",56,56,Q7,no,no,no,"aucune=4,écologique=4,fiscale=3,l'éducation=3,transition=3,charge=3,réduction=3,soient=2,france=2,pression=2",29,ou,solo
janvier,Ile-de-France,Élu / élue et Institution,"75=5,77=10,78=20,91=5,92=10,94=4,95=2",56,56,Q8,no,no,no,"dépenses=30,pouvoir=19,pourrait=18,cotisations=18,exemple=16,modestes=16,salariales=15,normal=13,certains=12,serait=11",168,ou,solo
janvier,Ile-de-France,Organisation à but lucratif,"75=2,77=4,78=1,92=3,93=1,95=1",12,12,Q1,no,no,no,"people=13,french=10,against=10,racist=8,public=8,political=7,diesel=6,movement=6,insurrection=5,social=5",78,ou,solo
janvier,Ile-de-France,Organisation à but lucratif,"75=2,77=4,78=1,92=3,93=1,95=1",12,12,Q2,no,no,no,"filière=4,fonction=3,revenus=3,réduit=3,nombreux=3,entreprises=2,entreprise=2,mettre=2,centres=2,équestres=2",26,ou,solo
janvier,Ile-de-France,Organisation à but lucratif,"75=2,77=4,78=1,92=3,93=1,95=1",12,12,Q3,no,no,no,"produits=6,augmenter=3,baisser=2,première=1,nécessité=1,respectueux=1,l'environnement=1,fabriqués=1,france=1,polluants=1",18,ou,solo
janvier,Ile-de-France,Organisation à but lucratif,"75=2,77=4,78=1,92=3,93=1,95=1",12,12,Q4,no,no,no,"conditions=7,d'attribution=7,sociales=7,revoir=6,certaines=6,reculer=4,retraite=4,augmenter=3,travail=3,charges=1",48,ou,solo
janvier,Ile-de-France,Organisation à but lucratif,"75=2,77=4,78=1,92=3,93=1,95=1",12,12,Q5,no,no,no,"attribution=2,allocations=2,indemnités=2,versement=2,l'assurance=1,familiale=1,étrangers=1,polygames=1,activite=1,supprimee=1",14,ou,solo
janvier,Ile-de-France,Organisation à but lucratif,"75=2,77=4,78=1,92=3,93=1,95=1",12,12,Q6,no,no,no,"protection=2,mettre=2,maladie=1,vieillesse=1,sociale=1,égalitaire=1,employés=1,d'entreprises=1,qualite=1,hopitaux=1",12,ou,solo
janvier,Ile-de-France,Organisation à but lucratif,"75=2,77=4,78=1,92=3,93=1,95=1",12,12,Q7,no,no,no,"dépense=2,trouvez=1,aucunes=1,depense=1,publique=1,l'éducation=1,défense=1,éducation=1,justice=1,police=1",11,ou,solo
janvier,Ile-de-France,Organisation à but lucratif,"75=2,77=4,78=1,92=3,93=1,95=1",12,12,Q8,no,no,no,"travail=3,économies=2,niveau=2,certains=2,fonctionnaires=2,exemple=2,supprimer=2,avantages=2,anciens=2,présidents=2",21,ou,solo
janvier,Normandie,Citoyen / Citoyenne,"14=472,27=374,50=313,61=124,76=685",1968,1968,Q1,no,no,no,"dépenses=353,chaque=225,citoyens=147,transparence=139,l'utilisation=128,l'état=120,budget=107,recettes=98,internet=95,publiques=94",1506,ou,solo
janvier,Normandie,Citoyen / Citoyenne,"14=472,27=374,50=313,61=124,76=685",1968,1968,Q2,no,no,no,"revenus=628,revenu=497,fiscale=343,fiscales=282,france=260,tranches=260,produits=250,niches=243,supprimer=242,entreprises=234",3239,ou,solo
janvier,Normandie,Citoyen / Citoyenne,"14=472,27=374,50=313,61=124,76=685",1968,1968,Q3,no,no,no,"produits=366,revenu=315,nécessité=174,baisser=166,première=139,revenus=133,d'habitation=129,supprimer=119,entreprises=88,baisse=79",1708,ou,solo
janvier,Normandie,Citoyen / Citoyenne,"14=472,27=374,50=313,61=124,76=685",1968,1968,Q4,no,no,no,"sociales=1175,revoir=1090,conditions=1068,certaines=1068,d'attribution=1051,augmenter=636,travail=603,retraite=449,reculer=363,dépenses=92",7595,ou,solo
janvier,Normandie,Citoyen / Citoyenne,"14=472,27=374,50=313,61=124,76=685",1968,1968,Q5,no,no,no,"allocations=429,familiales=289,sociales=209,toutes=196,personnes=176,travail=175,enfants=168,revenus=158,doivent=130,revenu=114",2044,ou,solo
janvier,Normandie,Citoyen / Citoyenne,"14=472,27=374,50=313,61=124,76=685",1968,1968,Q6,no,no,no,"personnes=246,sociale=132,protection=115,logement=92,retraite=81,enfants=79,handicap=76,dépendance=72,retraites=61,sécurité=56",1010,ou,solo
janvier,Normandie,Citoyen / Citoyenne,"14=472,27=374,50=313,61=124,76=685",1968,1968,Q7,no,no,no,"aucune=152,l'éducation=91,éducation=64,france=64,sécurité=59,personnes=58,recherche=57,services=52,écologique=51,transition=50",698,ou,solo
janvier,Normandie,Citoyen / Citoyenne,"14=472,27=374,50=313,61=124,76=685",1968,1968,Q8,no,no,no,"dépenses=275,france=250,entreprises=203,supprimer=181,français=168,fonctionnaires=166,travail=161,revenus=159,salaires=155,réduire=155",1873,ou,solo
janvier,Normandie,,"14=13,27=10,50=6,61=3,76=38",70,70,Q1,no,no,no,"français=15,beaucoup=14,quelques=13,citoyens=12,nombre=12,millions=12,semble=12,france=11,autres=11,chacun=10",122,ou,solo
janvier,Normandie,,"14=13,27=10,50=6,61=3,76=38",70,70,Q2,no,no,no,"revenus=15,fiscale=10,citoyens=10,revenu=9,entreprises=8,tranches=7,fiscales=7,fiscalité=7,français=7,contre=6",86,ou,solo
janvier,Normandie,,"14=13,27=10,50=6,61=3,76=38",70,70,Q3,no,no,no,"produits=11,revenu=8,première=8,nécessité=8,baisser=6,suppression=5,d'habitation=4,salaires=4,citoyens=4,français=3",61,ou,solo
janvier,Normandie,,"14=13,27=10,50=6,61=3,76=38",70,70,Q4,no,no,no,"sociales=25,revoir=23,certaines=23,conditions=22,d'attribution=22,travail=17,augmenter=14,retraite=13,reculer=8,entreprises=6",173,ou,solo
janvier,Normandie,,"14=13,27=10,50=6,61=3,76=38",70,70,Q5,no,no,no,"supprimer=9,toutes=7,personnes=6,donner=5,travail=4,personne=4,doivent=4,ressources=3,exemple=3,conditions=3",48,ou,solo
janvier,Normandie,,"14=13,27=10,50=6,61=3,76=38",70,70,Q6,no,no,no,"personnes=8,retraite=5,logement=5,sociale=5,éducation=4,pauvreté=3,protection=3,dentaires=3,vieillesse=3,formation=3",42,ou,solo
janvier,Normandie,,"14=13,27=10,50=6,61=3,76=38",70,70,Q7,no,no,no,"sommes=3,l'éducation=2,amélioration=2,aucune=2,l'état=2,économies=2,meilleure=2,considère=2,refonte=2,qu'ils=2",21,ou,solo
janvier,Normandie,,"14=13,27=10,50=6,61=3,76=38",70,70,Q8,no,no,no,"retraites=8,retraite=6,supprimer=6,nombre=6,exemple=6,doivent=5,déficit=5,revoir=4,mariage=4,retraités=4",54,ou,solo
janvier,Normandie,Élu / élue et Institution,"14=7,27=8,50=7,61=1,76=5",28,28,Q1,no,no,no,"chaque=6,dépenses=6,fiscalité=6,l'état=5,lisible=5,revenus=4,réforme=4,réelle=3,travail=3,collectivités=3",45,ou,solo
janvier,Normandie,Élu / élue et Institution,"14=7,27=8,50=7,61=1,76=5",28,28,Q2,no,no,no,"fiscale=13,revenu=8,entreprises=8,contre=8,valeur=8,charges=7,français=7,locative=7,entreprise=6,moyenne=6",78,ou,solo
janvier,Normandie,Élu / élue et Institution,"14=7,27=8,50=7,61=1,76=5",28,28,Q3,no,no,no,"produits=5,nécessité=4,première=3,revenu=2,suppression=2,d'habitation=2,injuste=2,retraites=2,charges=2,travail=2",26,ou,solo
janvier,Normandie,Élu / élue et Institution,"14=7,27=8,50=7,61=1,76=5",28,28,Q4,no,no,no,"sociales=17,revoir=16,conditions=16,d'attribution=16,certaines=16,augmenter=9,travail=8,reculer=6,retraite=6,revenus=3",113,ou,solo
janvier,Normandie,Élu / élue et Institution,"14=7,27=8,50=7,61=1,76=5",28,28,Q5,no,no,no,"revenu=8,travail=7,allocations=7,familiales=6,toutes=5,enfants=5,risques=4,sociales=3,personnes=3,conditions=3",51,ou,solo
janvier,Normandie,Élu / élue et Institution,"14=7,27=8,50=7,61=1,76=5",28,28,Q6,no,no,no,"personnes=7,couverture=3,meilleure=2,maladie=2,travail=2,sociale=2,renforcer=2,l'accompagnement=2,protection=1,éducation=1",24,ou,solo
janvier,Normandie,Élu / élue et Institution,"14=7,27=8,50=7,61=1,76=5",28,28,Q7,no,no,no,"aucune=4,seront=3,education=2,services=2,publics=2,économies=2,citoyens=2,l'europe=2,europe=2,constituer=2",23,ou,solo
janvier,Normandie,Élu / élue et Institution,"14=7,27=8,50=7,61=1,76=5",28,28,Q8,no,no,no,"entreprises=11,travail=11,dépenses=8,collectivités=6,locales=6,personnes=6,suppression=6,supprimer=5,communes=5,toutes=5",69,ou,solo
janvier,Normandie,Organisation à but non lucratif,"27=2,76=1",3,3,Q1,no,no,no,"l'information=2,cotisations=2,règles=2,transparence=1,pédagogie=1,communiquer=1,davantage=1,france=1,télévisions=1,rapport=1",13,ou,solo
janvier,Normandie,Organisation à but non lucratif,"27=2,76=1",3,3,Q2,no,no,no,"définir=2,l'efficacité=2,fiscalités=2,serait=2,l'évasion=1,fiscale=1,représente=1,milliards=1,d'euros=1,manque=1",14,ou,solo
janvier,Normandie,Organisation à but non lucratif,"27=2,76=1",3,3,Q3,no,no,no,"supprimer=3,france=2,question=1,baisse=1,augmentation=1,m'explique=1,l'etat=1,prélève=1,plaisir=1,sécurité=1",13,ou,solo
janvier,Normandie,Organisation à but non lucratif,"27=2,76=1",3,3,Q4,no,no,no,"riches=2,retraite=2,prendre=1,l'argent=1,comptes=1,reculer=1,augmenter=1,travail=1,harmoniser=1,régimes=1",12,ou,solo
janvier,Normandie,Organisation à but non lucratif,"27=2,76=1",3,3,Q5,no,no,no,"donner=2,barème=2,arrêter=1,sociales=1,exemple=1,besoin=1,d'allocation=1,familiale=1,remplacer=1,progressif=1",12,ou,solo
janvier,Normandie,Organisation à but non lucratif,"27=2,76=1",3,3,Q6,no,no,no,"pauvres=2,personnes=2,français=1,l'immigration=1,parents=1,isolés=1,travailleurs=1,laisser=1,situation=1,précaire=1",12,ou,solo
janvier,Normandie,Organisation à but non lucratif,"27=2,76=1",3,3,Q7,no,no,no,"développement=2,oblige=1,riches=1,proportionnellement=1,revenu=1,l'éducation=1,recherche=1,publiques=1,privés=1,france=1",11,ou,solo
janvier,Normandie,Organisation à but non lucratif,"27=2,76=1",3,3,Q8,no,no,no,"davantage=2,publique=2,richesse=2,celles=2,créent=2,emplois=2,financer=2,tranches=2,chaque=2,contribution=2",20,ou,solo
janvier,Normandie,Organisation à but lucratif,76=1,1,1,Q1,no,no,no,"dépenses=2,identifier=1,évaluer=1,efficacité=1,supprimer=1,inutiles=1,inefficaces=1",8,ou,solo
janvier,Normandie,Organisation à but lucratif,76=1,1,1,Q2,no,no,no,"proportionnel=1,fusionnant=1,individu=1,autres=1,européens=1,eviter=1,effets=1,chaque=1,citoyen=1,retirer=1",10,ou,solo
janvier,Normandie,Organisation à but lucratif,76=1,1,1,Q3,no,no,no,"evasion=1,fiscale=1,ramener=1,moyenne=1,autres=1,européens=1",6,ou,solo
janvier,Normandie,Organisation à but lucratif,76=1,1,1,Q4,no,no,no,"reculer=1,retraite=1,revoir=1,conditions=1,d'attribution=1,certaines=1,sociales=1,supprimer=1,subventions=1,syndicats=1",10,ou,solo
janvier,Normandie,Organisation à but lucratif,76=1,1,1,Q5,no,no,no,maladies=1,1,ou,solo
janvier,Normandie,Organisation à but lucratif,76=1,1,1,Q6,no,no,no,"concurrence=1,secteur=1,financer=1,risque=1,dépendance=1",5,ou,solo
janvier,Normandie,Organisation à but lucratif,76=1,1,1,Q7,no,no,no,"concurrence=1,secteur=1,financer=1,risque=1,dépendance=1",5,ou,solo
janvier,Normandie,Organisation à but lucratif,76=1,1,1,Q8,no,no,no,"sociale=1,touristes=1,l'importation=1,produits=1,chinois=1,financeraient=1,modèle=1,social=1",8,ou,solo
janvier,Bretagne,Citoyen / Citoyenne,"22=396,29=742,35=837,56=609",2584,2584,Q1,no,no,no,"dépenses=426,chaque=261,transparence=203,citoyens=202,l'état=191,l'utilisation=150,budget=139,internet=124,publiques=117,services=115",1928,ou,solo
janvier,Bretagne,Citoyen / Citoyenne,"22=396,29=742,35=837,56=609",2584,2584,Q2,no,no,no,"revenus=740,revenu=668,fiscale=447,fiscales=392,entreprises=374,supprimer=358,tranches=336,niches=331,france=323,produits=310",4279,ou,solo
janvier,Bretagne,Citoyen / Citoyenne,"22=396,29=742,35=837,56=609",2584,2584,Q3,no,no,no,"produits=508,revenu=293,nécessité=281,première=231,baisser=222,supprimer=178,d'habitation=177,revenus=176,entreprises=94,augmenter=89",2249,ou,solo
janvier,Bretagne,Citoyen / Citoyenne,"22=396,29=742,35=837,56=609",2584,2584,Q4,no,no,no,"sociales=1457,revoir=1369,certaines=1316,conditions=1298,d'attribution=1292,augmenter=860,travail=768,retraite=592,reculer=473,fiscale=134",9559,ou,solo
janvier,Bretagne,Citoyen / Citoyenne,"22=396,29=742,35=837,56=609",2584,2584,Q5,no,no,no,"allocations=432,familiales=300,sociales=264,toutes=228,personnes=226,travail=215,revenus=205,enfants=194,doivent=149,revenu=127",2340,ou,solo
janvier,Bretagne,Citoyen / Citoyenne,"22=396,29=742,35=837,56=609",2584,2584,Q6,no,no,no,"personnes=339,protection=140,sociale=136,retraite=130,logement=124,enfants=123,retraites=108,handicap=99,dépendance=89,charge=86",1374,ou,solo
janvier,Bretagne,Citoyen / Citoyenne,"22=396,29=742,35=837,56=609",2584,2584,Q7,no,no,no,"aucune=173,l'éducation=107,éducation=93,sécurité=90,personnes=86,transition=84,justice=83,écologique=82,dépenses=60,publique=58",916,ou,solo
janvier,Bretagne,Citoyen / Citoyenne,"22=396,29=742,35=837,56=609",2584,2584,Q8,no,no,no,"dépenses=412,france=311,supprimer=287,entreprises=258,revenus=258,fonctionnaires=235,réduire=227,l'état=226,travail=224,retraite=218",2656,ou,solo
janvier,Bretagne,,"22=22,29=19,35=28,56=23",92,92,Q1,no,no,no,"dépenses=7,l'utilisation=6,publics=6,citoyens=6,résultats=5,communiquer=5,chaque=4,transparence=4,moyenne=3,simplification=3",49,ou,solo
janvier,Bretagne,,"22=22,29=19,35=28,56=23",92,92,Q2,no,no,no,"revenus=30,revenu=22,tranches=17,supprimer=17,fiscales=16,fiscale=15,niches=14,entreprises=12,toutes=12,moyens=11",166,ou,solo
janvier,Bretagne,,"22=22,29=19,35=28,56=23",92,92,Q3,no,no,no,"produits=20,revenu=10,baisser=7,supprimer=6,retraites=5,nécessité=5,d'habitation=5,suppression=4,retraités=4,revenus=4",70,ou,solo
janvier,Bretagne,,"22=22,29=19,35=28,56=23",92,92,Q4,no,no,no,"sociales=50,revoir=46,conditions=46,d'attribution=46,certaines=46,augmenter=31,travail=27,retraite=14,reculer=13,supprimer=5",324,ou,solo
janvier,Bretagne,,"22=22,29=19,35=28,56=23",92,92,Q5,no,no,no,"allocations=18,familiales=16,toutes=11,enfants=8,sociales=6,travail=5,enfant=5,aucune=5,conditions=5,question=5",84,ou,solo
janvier,Bretagne,,"22=22,29=19,35=28,56=23",92,92,Q6,no,no,no,"personnes=7,protection=5,retraite=4,pitaux=3,social=3,l'enfance=3,vieillesse=3,domicile=3,familiales=3,l'éducation=3",37,ou,solo
janvier,Bretagne,,"22=22,29=19,35=28,56=23",92,92,Q7,no,no,no,"aucune=7,l'éducation=5,éducation=4,logement=2,transition=2,énergétique=2,politique=2,développement=2,ci-dessus=2,publics=2",30,ou,solo
janvier,Bretagne,,"22=22,29=19,35=28,56=23",92,92,Q8,no,no,no,"dépenses=13,fonctionnaires=12,revenus=11,publique=10,fiscale=10,publiques=9,serait=8,fonction=8,réduire=8,arrêter=7",96,ou,solo
janvier,Bretagne,Élu / élue et Institution,"22=5,29=3,35=6,56=4",18,18,Q1,no,no,no,"dépenses=7,publiques=6,chaque=3,sociétés=3,défense=2,public=2,représente=2,transition=2,revoir=2,france=2",31,ou,solo
janvier,Bretagne,Élu / élue et Institution,"22=5,29=3,35=6,56=4",18,18,Q2,no,no,no,"entreprises=5,revenus=4,france=4,fraude=3,citoyen=3,dépenses=3,fiscale=3,fiscalité=3,suppression=3,fraudes=2",33,ou,solo
janvier,Bretagne,Élu / élue et Institution,"22=5,29=3,35=6,56=4",18,18,Q3,no,no,no,"français=3,produits=3,revenu=2,nécessité=2,énergies=2,revenus=2,impots=1,revenue=1,dessous=1,certains=1",18,ou,solo
janvier,Bretagne,Élu / élue et Institution,"22=5,29=3,35=6,56=4",18,18,Q4,no,no,no,"revoir=12,conditions=11,d'attribution=11,certaines=11,sociales=11,retraite=8,augmenter=7,reculer=6,travail=5,fiscale=2",84,ou,solo
janvier,Bretagne,Élu / élue et Institution,"22=5,29=3,35=6,56=4",18,18,Q5,no,no,no,"allocations=5,personnes=4,toutes=3,travailler=3,mettre=2,social=2,demander=2,sociales=2,baisse=2,travail=2",27,ou,solo
janvier,Bretagne,Élu / élue et Institution,"22=5,29=3,35=6,56=4",18,18,Q6,no,no,no,"domaines=1,frontières=1,france=1,protecteur=1,concitoyens=1,personnes=1,dépendantes=1,celles=1,recevant=1,minimum=1",10,ou,solo
janvier,Bretagne,Élu / élue et Institution,"22=5,29=3,35=6,56=4",18,18,Q7,no,no,no,"aucune=5,sommes=2,france=2,entreprises=2,public=2,transition=2,défense=2,actuellement=1,repartion=1,richesse=1",20,ou,solo
janvier,Bretagne,Élu / élue et Institution,"22=5,29=3,35=6,56=4",18,18,Q8,no,no,no,"fiscale=5,dépenses=5,revoir=5,revenus=4,réduire=4,produits=3,nécessité=3,sociale=3,gestion=3,communes=3",38,ou,solo
janvier,Bretagne,Organisation à but non lucratif,"22=1,29=2,35=2,56=2",7,7,Q1,no,no,no,"dépenses=5,manière=2,d'imposition=2,document=2,utilisés=2,strates=2,administratives=2,communiquer=2,l'échec=2,scolaire=2",23,ou,solo
janvier,Bretagne,Organisation à but non lucratif,"22=1,29=2,35=2,56=2",7,7,Q2,no,no,no,"produits=6,revenus=5,revenu=5,retraite=4,compris=4,fiscalité=3,d'habitation=3,citoyens=3,revoir=3,retraites=3",39,ou,solo
janvier,Bretagne,Organisation à but non lucratif,"22=1,29=2,35=2,56=2",7,7,Q3,no,no,no,"produits=2,locaux=2,dépenses=2,baisser=1,priorité=1,premiere=1,nécessite=1,l'alimentation=1,d'hygiène=1,restauration=1",13,ou,solo
janvier,Bretagne,Organisation à but non lucratif,"22=1,29=2,35=2,56=2",7,7,Q4,no,no,no,"retraite=4,reculer=3,revoir=3,conditions=2,d'attribution=2,certaines=2,sociales=2,alternative=2,grandes=1,entreprises=1",22,ou,solo
janvier,Bretagne,Organisation à but non lucratif,"22=1,29=2,35=2,56=2",7,7,Q5,no,no,no,"revenu=5,familiales=3,celles=2,l'allocation=2,adulte=2,allocations=2,revenus=2,contribution=2,nationalité=2,travail=2",24,ou,solo
janvier,Bretagne,Organisation à but non lucratif,"22=1,29=2,35=2,56=2",7,7,Q6,no,no,no,"maladie=2,personnes=2,jeunes=2,travail=2,travailler=2,l'assurance=1,complémentaire=1,remboursement=1,alternatifs=1,l'hypnose=1",15,ou,solo
janvier,Bretagne,Organisation à but non lucratif,"22=1,29=2,35=2,56=2",7,7,Q7,no,no,no,"nucléaire=3,énergétique=2,construction=2,l'éducation=1,charge=1,enfants=1,handicapes=1,accueil=1,personnel=1,qualifie=1",14,ou,solo
janvier,Bretagne,Organisation à but non lucratif,"22=1,29=2,35=2,56=2",7,7,Q8,no,no,no,"sociales=3,charges=2,produits=2,moyens=2,propose=1,personnel=1,fonction=1,publique=1,hospitalière=1,l'enseignement=1",15,ou,solo
